condition,persona,scenario_id,repeat,seed,model_name,model_dtype,alpha,layers,hook_target,token_aggregation,vector_normalized,vector_metadata,gen_config,selection_mode,action_candidates,action_logliks,action_normalized_logliks,action_softmax_probs,generated_text,speech,parsed_action,final_action,parse_ok,tag_found,timestamp,git_commit,action_persona,action_alignment_category,speech_label,speech_action_agreement
prompt_baseline,aggressive,sc_001,1,42,Qwen/Qwen2.5-3B-Instruct,float16,,[],,last_input_token,,{},"{'max_new_tokens': 128, 'temperature': 0.7, 'top_p': 0.9, 'do_sample': True}",loglik,"['sc_001_act_001', 'sc_001_act_002', 'sc_001_act_003', 'sc_001_act_004', 'sc_001_act_005']","[-0.003421783447265625, -5.69140625, -14.5625, -10.625, -11.640625]","[-0.0003421783447265625, -0.569140625, -1.45625, -1.0625, -1.1640625]","[0.40692999958992004, 0.23040595650672913, 0.09489142149686813, 0.14067937433719635, 0.12709322571754456]",<Action>sc_001_act_001</Action>,,sc_001_act_001,sc_001_act_001,True,True,1778911763.3046021,50098b5f7b94a96a25eb056f4176b7f518ac1ac4,aggressive,aligned,neutral,False
prompt_baseline,aggressive,sc_001,2,42,Qwen/Qwen2.5-3B-Instruct,float16,,[],,last_input_token,,{},"{'max_new_tokens': 128, 'temperature': 0.7, 'top_p': 0.9, 'do_sample': True}",loglik,"['sc_001_act_001', 'sc_001_act_002', 'sc_001_act_003', 'sc_001_act_004', 'sc_001_act_005']","[-0.003421783447265625, -5.69140625, -14.5625, -10.625, -11.640625]","[-0.0003421783447265625, -0.569140625, -1.45625, -1.0625, -1.1640625]","[0.40692999958992004, 0.23040595650672913, 0.09489142149686813, 0.14067937433719635, 0.12709322571754456]",<Action>sc_001_act_001</Action>,,sc_001_act_001,sc_001_act_001,True,True,1778911763.6562157,50098b5f7b94a96a25eb056f4176b7f518ac1ac4,aggressive,aligned,neutral,False
prompt_baseline,aggressive,sc_001,3,42,Qwen/Qwen2.5-3B-Instruct,float16,,[],,last_input_token,,{},"{'max_new_tokens': 128, 'temperature': 0.7, 'top_p': 0.9, 'do_sample': True}",loglik,"['sc_001_act_001', 'sc_001_act_002', 'sc_001_act_003', 'sc_001_act_004', 'sc_001_act_005']","[-0.003421783447265625, -5.69140625, -14.5625, -10.625, -11.640625]","[-0.0003421783447265625, -0.569140625, -1.45625, -1.0625, -1.1640625]","[0.40692999958992004, 0.23040595650672913, 0.09489142149686813, 0.14067937433719635, 0.12709322571754456]",<Action>sc_001_act_001</Action>,,sc_001_act_001,sc_001_act_001,True,True,1778911764.0021486,50098b5f7b94a96a25eb056f4176b7f518ac1ac4,aggressive,aligned,neutral,False
prompt_baseline,aggressive,sc_001,4,42,Qwen/Qwen2.5-3B-Instruct,float16,,[],,last_input_token,,{},"{'max_new_tokens': 128, 'temperature': 0.7, 'top_p': 0.9, 'do_sample': True}",loglik,"['sc_001_act_001', 'sc_001_act_002', 'sc_001_act_003', 'sc_001_act_004', 'sc_001_act_005']","[-0.003421783447265625, -5.69140625, -14.5625, -10.625, -11.640625]","[-0.0003421783447265625, -0.569140625, -1.45625, -1.0625, -1.1640625]","[0.40692999958992004, 0.23040595650672913, 0.09489142149686813, 0.14067937433719635, 0.12709322571754456]",<Action>sc_001_act_001</Action>,,sc_001_act_001,sc_001_act_001,True,True,1778911764.3688557,50098b5f7b94a96a25eb056f4176b7f518ac1ac4,aggressive,aligned,neutral,False
prompt_baseline,aggressive,sc_002,0,42,Qwen/Qwen2.5-3B-Instruct,float16,,[],,last_input_token,,{},"{'max_new_tokens': 128, 'temperature': 0.7, 'top_p': 0.9, 'do_sample': True}",loglik,"['sc_002_act_001', 'sc_002_act_002', 'sc_002_act_003', 'sc_002_act_004', 'sc_002_act_005']","[-4.67578125, -2.287109375, -4.81640625, -0.271484375, -2.130859375]","[-0.467578125, -0.2287109375, -0.481640625, -0.0271484375, -0.2130859375]","[0.16396060585975647, 0.20819880068302155, 0.16167104244232178, 0.2546922266483307, 0.21147744357585907]",<Action>sc_002_act_004</Action>,,sc_002_act_004,sc_002_act_004,True,True,1778911764.750583,50098b5f7b94a96a25eb056f4176b7f518ac1ac4,cooperative,misaligned,neutral,False
prompt_baseline,aggressive,sc_002,1,42,Qwen/Qwen2.5-3B-Instruct,float16,,[],,last_input_token,,{},"{'max_new_tokens': 128, 'temperature': 0.7, 'top_p': 0.9, 'do_sample': True}",loglik,"['sc_002_act_001', 'sc_002_act_002', 'sc_002_act_003', 'sc_002_act_004', 'sc_002_act_005']","[-4.67578125, -2.287109375, -4.81640625, -0.271484375, -2.130859375]","[-0.467578125, -0.2287109375, -0.481640625, -0.0271484375, -0.2130859375]","[0.16396060585975647, 0.20819880068302155, 0.16167104244232178, 0.2546922266483307, 0.21147744357585907]",<Action>sc_002_act_004</Action>,,sc_002_act_004,sc_002_act_004,True,True,1778911765.0901103,50098b5f7b94a96a25eb056f4176b7f518ac1ac4,cooperative,misaligned,neutral,False
prompt_baseline,aggressive,sc_002,2,42,Qwen/Qwen2.5-3B-Instruct,float16,,[],,last_input_token,,{},"{'max_new_tokens': 128, 'temperature': 0.7, 'top_p': 0.9, 'do_sample': True}",loglik,"['sc_002_act_001', 'sc_002_act_002', 'sc_002_act_003', 'sc_002_act_004', 'sc_002_act_005']","[-4.67578125, -2.287109375, -4.81640625, -0.271484375, -2.130859375]","[-0.467578125, -0.2287109375, -0.481640625, -0.0271484375, -0.2130859375]","[0.16396060585975647, 0.20819880068302155, 0.16167104244232178, 0.2546922266483307, 0.21147744357585907]",<Action>sc_002_act_004</Action>,,sc_002_act_004,sc_002_act_004,True,True,1778911765.4206185,50098b5f7b94a96a25eb056f4176b7f518ac1ac4,cooperative,misaligned,neutral,False
prompt_baseline,aggressive,sc_002,3,42,Qwen/Qwen2.5-3B-Instruct,float16,,[],,last_input_token,,{},"{'max_new_tokens': 128, 'temperature': 0.7, 'top_p': 0.9, 'do_sample': True}",loglik,"['sc_002_act_001', 'sc_002_act_002', 'sc_002_act_003', 'sc_002_act_004', 'sc_002_act_005']","[-4.67578125, -2.287109375, -4.81640625, -0.271484375, -2.130859375]","[-0.467578125, -0.2287109375, -0.481640625, -0.0271484375, -0.2130859375]","[0.16396060585975647, 0.20819880068302155, 0.16167104244232178, 0.2546922266483307, 0.21147744357585907]",<Action>sc_002_act_004</Action>,,sc_002_act_004,sc_002_act_004,True,True,1778911765.7564678,50098b5f7b94a96a25eb056f4176b7f518ac1ac4,cooperative,misaligned,neutral,False
prompt_baseline,aggressive,sc_002,4,42,Qwen/Qwen2.5-3B-Instruct,float16,,[],,last_input_token,,{},"{'max_new_tokens': 128, 'temperature': 0.7, 'top_p': 0.9, 'do_sample': True}",loglik,"['sc_002_act_001', 'sc_002_act_002', 'sc_002_act_003', 'sc_002_act_004', 'sc_002_act_005']","[-4.67578125, -2.287109375, -4.81640625, -0.271484375, -2.130859375]","[-0.467578125, -0.2287109375, -0.481640625, -0.0271484375, -0.2130859375]","[0.16396060585975647, 0.20819880068302155, 0.16167104244232178, 0.2546922266483307, 0.21147744357585907]",<Action>sc_002_act_004</Action>,,sc_002_act_004,sc_002_act_004,True,True,1778911766.1424904,50098b5f7b94a96a25eb056f4176b7f518ac1ac4,cooperative,misaligned,neutral,False
prompt_baseline,aggressive,sc_003,0,42,Qwen/Qwen2.5-3B-Instruct,float16,,[],,last_input_token,,{},"{'max_new_tokens': 128, 'temperature': 0.7, 'top_p': 0.9, 'do_sample': True}",loglik,"['sc_003_act_001', 'sc_003_act_002', 'sc_003_act_003', 'sc_003_act_004', 'sc_003_act_005']","[-0.007602691650390625, -6.3515625, -5.6328125, -6.4296875, -7.3671875]","[-0.0007602691650390625, -0.63515625, -0.56328125, -0.64296875, -0.73671875]","[0.32204025983810425, 0.17076367139816284, 0.18348915874958038, 0.1694347858428955, 0.15427212417125702]",<Action>sc_003_act_001</Action>,,sc_003_act_001,sc_003_act_001,True,True,1778911766.539669,50098b5f7b94a96a25eb056f4176b7f518ac1ac4,aggressive,aligned,neutral,False
prompt_baseline,aggressive,sc_003,1,42,Qwen/Qwen2.5-3B-Instruct,float16,,[],,last_input_token,,{},"{'max_new_tokens': 128, 'temperature': 0.7, 'top_p': 0.9, 'do_sample': True}",loglik,"['sc_003_act_001', 'sc_003_act_002', 'sc_003_act_003', 'sc_003_act_004', 'sc_003_act_005']","[-0.007602691650390625, -6.3515625, -5.6328125, -6.4296875, -7.3671875]","[-0.0007602691650390625, -0.63515625, -0.56328125, -0.64296875, -0.73671875]","[0.32204025983810425, 0.17076367139816284, 0.18348915874958038, 0.1694347858428955, 0.15427212417125702]",<Action>sc_003_act_001</Action>,,sc_003_act_001,sc_003_act_001,True,True,1778911766.91458,50098b5f7b94a96a25eb056f4176b7f518ac1ac4,aggressive,aligned,neutral,False
prompt_baseline,aggressive,sc_003,2,42,Qwen/Qwen2.5-3B-Instruct,float16,,[],,last_input_token,,{},"{'max_new_tokens': 128, 'temperature': 0.7, 'top_p': 0.9, 'do_sample': True}",loglik,"['sc_003_act_001', 'sc_003_act_002', 'sc_003_act_003', 'sc_003_act_004', 'sc_003_act_005']","[-0.007602691650390625, -6.3515625, -5.6328125, -6.4296875, -7.3671875]","[-0.0007602691650390625, -0.63515625, -0.56328125, -0.64296875, -0.73671875]","[0.32204025983810425, 0.17076367139816284, 0.18348915874958038, 0.1694347858428955, 0.15427212417125702]",<Action>sc_003_act_001</Action>,,sc_003_act_001,sc_003_act_001,True,True,1778911767.310448,50098b5f7b94a96a25eb056f4176b7f518ac1ac4,aggressive,aligned,neutral,False
prompt_baseline,aggressive,sc_003,3,42,Qwen/Qwen2.5-3B-Instruct,float16,,[],,last_input_token,,{},"{'max_new_tokens': 128, 'temperature': 0.7, 'top_p': 0.9, 'do_sample': True}",loglik,"['sc_003_act_001', 'sc_003_act_002', 'sc_003_act_003', 'sc_003_act_004', 'sc_003_act_005']","[-0.007602691650390625, -6.3515625, -5.6328125, -6.4296875, -7.3671875]","[-0.0007602691650390625, -0.63515625, -0.56328125, -0.64296875, -0.73671875]","[0.32204025983810425, 0.17076367139816284, 0.18348915874958038, 0.1694347858428955, 0.15427212417125702]",<Action>sc_003_act_001</Action>,,sc_003_act_001,sc_003_act_001,True,True,1778911767.6865394,50098b5f7b94a96a25eb056f4176b7f518ac1ac4,aggressive,aligned,neutral,False
prompt_baseline,aggressive,sc_003,4,42,Qwen/Qwen2.5-3B-Instruct,float16,,[],,last_input_token,,{},"{'max_new_tokens': 128, 'temperature': 0.7, 'top_p': 0.9, 'do_sample': True}",loglik,"['sc_003_act_001', 'sc_003_act_002', 'sc_003_act_003', 'sc_003_act_004', 'sc_003_act_005']","[-0.007602691650390625, -6.3515625, -5.6328125, -6.4296875, -7.3671875]","[-0.0007602691650390625, -0.63515625, -0.56328125, -0.64296875, -0.73671875]","[0.32204025983810425, 0.17076367139816284, 0.18348915874958038, 0.1694347858428955, 0.15427212417125702]",<Action>sc_003_act_001</Action>,,sc_003_act_001,sc_003_act_001,True,True,1778911768.0595567,50098b5f7b94a96a25eb056f4176b7f518ac1ac4,aggressive,aligned,neutral,False
prompt_baseline,cooperative,sc_001,0,42,Qwen/Qwen2.5-3B-Instruct,float16,,[],,last_input_token,,{},"{'max_new_tokens': 128, 'temperature': 0.7, 'top_p': 0.9, 'do_sample': True}",loglik,"['sc_001_act_001', 'sc_001_act_002', 'sc_001_act_003', 'sc_001_act_004', 'sc_001_act_005']","[-23.15625, -21.890625, -17.875, -7.3909759521484375e-06, -17.0]","[-2.315625, -2.1890625, -1.7875, -7.390975952148438e-07, -1.7]","[0.06324019283056259, 0.07177257537841797, 0.10723955184221268, 0.640701949596405, 0.11704576760530472]",<Action>sc_001_act_004</Action>,,sc_001_act_004,sc_001_act_004,True,True,1778911768.417924,50098b5f7b94a96a25eb056f4176b7f518ac1ac4,cooperative,aligned,neutral,False
prompt_baseline,cooperative,sc_001,1,42,Qwen/Qwen2.5-3B-Instruct,float16,,[],,last_input_token,,{},"{'max_new_tokens': 128, 'temperature': 0.7, 'top_p': 0.9, 'do_sample': True}",loglik,"['sc_001_act_001', 'sc_001_act_002', 'sc_001_act_003', 'sc_001_act_004', 'sc_001_act_005']","[-23.15625, -21.890625, -17.875, -7.3909759521484375e-06, -17.0]","[-2.315625, -2.1890625, -1.7875, -7.390975952148438e-07, -1.7]","[0.06324019283056259, 0.07177257537841797, 0.10723955184221268, 0.640701949596405, 0.11704576760530472]",<Action>sc_001_act_004</Action>,,sc_001_act_004,sc_001_act_004,True,True,1778911768.7815855,50098b5f7b94a96a25eb056f4176b7f518ac1ac4,cooperative,aligned,neutral,False
prompt_baseline,cooperative,sc_001,2,42,Qwen/Qwen2.5-3B-Instruct,float16,,[],,last_input_token,,{},"{'max_new_tokens': 128, 'temperature': 0.7, 'top_p': 0.9, 'do_sample': True}",loglik,"['sc_001_act_001', 'sc_001_act_002', 'sc_001_act_003', 'sc_001_act_004', 'sc_001_act_005']","[-23.15625, -21.890625, -17.875, -7.3909759521484375e-06, -17.0]","[-2.315625, -2.1890625, -1.7875, -7.390975952148438e-07, -1.7]","[0.06324019283056259, 0.07177257537841797, 0.10723955184221268, 0.640701949596405, 0.11704576760530472]",<Action>sc_001_act_004</Action>,,sc_001_act_004,sc_001_act_004,True,True,1778911769.1506689,50098b5f7b94a96a25eb056f4176b7f518ac1ac4,cooperative,aligned,neutral,False
prompt_baseline,cooperative,sc_001,3,42,Qwen/Qwen2.5-3B-Instruct,float16,,[],,last_input_token,,{},"{'max_new_tokens': 128, 'temperature': 0.7, 'top_p': 0.9, 'do_sample': True}",loglik,"['sc_001_act_001', 'sc_001_act_002', 'sc_001_act_003', 'sc_001_act_004', 'sc_001_act_005']","[-23.15625, -21.890625, -17.875, -7.3909759521484375e-06, -17.0]","[-2.315625, -2.1890625, -1.7875, -7.390975952148438e-07, -1.7]","[0.06324019283056259, 0.07177257537841797, 0.10723955184221268, 0.640701949596405, 0.11704576760530472]",<Action>sc_001_act_004</Action>,,sc_001_act_004,sc_001_act_004,True,True,1778911769.5049565,50098b5f7b94a96a25eb056f4176b7f518ac1ac4,cooperative,aligned,neutral,False
prompt_baseline,cooperative,sc_001,4,42,Qwen/Qwen2.5-3B-Instruct,float16,,[],,last_input_token,,{},"{'max_new_tokens': 128, 'temperature': 0.7, 'top_p': 0.9, 'do_sample': True}",loglik,"['sc_001_act_001', 'sc_001_act_002', 'sc_001_act_003', 'sc_001_act_004', 'sc_001_act_005']","[-23.15625, -21.890625, -17.875, -7.3909759521484375e-06, -17.0]","[-2.315625, -2.1890625, -1.7875, -7.390975952148438e-07, -1.7]","[0.06324019283056259, 0.07177257537841797, 0.10723955184221268, 0.640701949596405, 0.11704576760530472]",<Action>sc_001_act_004</Action>,,sc_001_act_004,sc_001_act_004,True,True,1778911769.8539917,50098b5f7b94a96a25eb056f4176b7f518ac1ac4,cooperative,aligned,neutral,False
prompt_baseline,cooperative,sc_002,0,42,Qwen/Qwen2.5-3B-Instruct,float16,,[],,last_input_token,,{},"{'max_new_tokens': 128, 'temperature': 0.7, 'top_p': 0.9, 'do_sample': True}",loglik,"['sc_002_act_001', 'sc_002_act_002', 'sc_002_act_003', 'sc_002_act_004', 'sc_002_act_005']","[-15.640625, -16.15625, -11.90625, -0.00011551380157470703, -9.15625]","[-1.5640625, -1.615625, -1.190625, -1.1551380157470704e-05, -0.915625]","[0.09907707571983337, 0.09409788995981216, 0.14393122494220734, 0.4734039306640625, 0.18948987126350403]",<Action>sc_002_act_004</Action>,,sc_002_act_004,sc_002_act_004,True,True,1778911770.1888287,50098b5f7b94a96a25eb056f4176b7f518ac1ac4,cooperative,aligned,neutral,False
prompt_baseline,cooperative,sc_002,1,42,Qwen/Qwen2.5-3B-Instruct,float16,,[],,last_input_token,,{},"{'max_new_tokens': 128, 'temperature': 0.7, 'top_p': 0.9, 'do_sample': True}",loglik,"['sc_002_act_001', 'sc_002_act_002', 'sc_002_act_003', 'sc_002_act_004', 'sc_002_act_005']","[-15.640625, -16.15625, -11.90625, -0.00011551380157470703, -9.15625]","[-1.5640625, -1.615625, -1.190625, -1.1551380157470704e-05, -0.915625]","[0.09907707571983337, 0.09409788995981216, 0.14393122494220734, 0.4734039306640625, 0.18948987126350403]",<Action>sc_002_act_004</Action>,,sc_002_act_004,sc_002_act_004,True,True,1778911770.5397406,50098b5f7b94a96a25eb056f4176b7f518ac1ac4,cooperative,aligned,neutral,False
prompt_baseline,cooperative,sc_002,2,42,Qwen/Qwen2.5-3B-Instruct,float16,,[],,last_input_token,,{},"{'max_new_tokens': 128, 'temperature': 0.7, 'top_p': 0.9, 'do_sample': True}",loglik,"['sc_002_act_001', 'sc_002_act_002', 'sc_002_act_003', 'sc_002_act_004', 'sc_002_act_005']","[-15.640625, -16.15625, -11.90625, -0.00011551380157470703, -9.15625]","[-1.5640625, -1.615625, -1.190625, -1.1551380157470704e-05, -0.915625]","[0.09907707571983337, 0.09409788995981216, 0.14393122494220734, 0.4734039306640625, 0.18948987126350403]",<Action>sc_002_act_004</Action>,,sc_002_act_004,sc_002_act_004,True,True,1778911770.8977838,50098b5f7b94a96a25eb056f4176b7f518ac1ac4,cooperative,aligned,neutral,False
prompt_baseline,cooperative,sc_002,3,42,Qwen/Qwen2.5-3B-Instruct,float16,,[],,last_input_token,,{},"{'max_new_tokens': 128, 'temperature': 0.7, 'top_p': 0.9, 'do_sample': True}",loglik,"['sc_002_act_001', 'sc_002_act_002', 'sc_002_act_003', 'sc_002_act_004', 'sc_002_act_005']","[-15.640625, -16.15625, -11.90625, -0.00011551380157470703, -9.15625]","[-1.5640625, -1.615625, -1.190625, -1.1551380157470704e-05, -0.915625]","[0.09907707571983337, 0.09409788995981216, 0.14393122494220734, 0.4734039306640625, 0.18948987126350403]",<Action>sc_002_act_004</Action>,,sc_002_act_004,sc_002_act_004,True,True,1778911771.2662458,50098b5f7b94a96a25eb056f4176b7f518ac1ac4,cooperative,aligned,neutral,False
prompt_baseline,cooperative,sc_002,4,42,Qwen/Qwen2.5-3B-Instruct,float16,,[],,last_input_token,,{},"{'max_new_tokens': 128, 'temperature': 0.7, 'top_p': 0.9, 'do_sample': True}",loglik,"['sc_002_act_001', 'sc_002_act_002', 'sc_002_act_003', 'sc_002_act_004', 'sc_002_act_005']","[-15.640625, -16.15625, -11.90625, -0.00011551380157470703, -9.15625]","[-1.5640625, -1.615625, -1.190625, -1.1551380157470704e-05, -0.915625]","[0.09907707571983337, 0.09409788995981216, 0.14393122494220734, 0.4734039306640625, 0.18948987126350403]",<Action>sc_002_act_004</Action>,,sc_002_act_004,sc_002_act_004,True,True,1778911771.6150086,50098b5f7b94a96a25eb056f4176b7f518ac1ac4,cooperative,aligned,neutral,False
prompt_baseline,cooperative,sc_003,0,42,Qwen/Qwen2.5-3B-Instruct,float16,,[],,last_input_token,,{},"{'max_new_tokens': 128, 'temperature': 0.7, 'top_p': 0.9, 'do_sample': True}",loglik,"['sc_003_act_001', 'sc_003_act_002', 'sc_003_act_003', 'sc_003_act_004', 'sc_003_act_005']","[-17.296875, -11.984375, -2.154296875, -0.12335205078125, -9.0625]","[-1.7296875, -1.1984375, -0.2154296875, -0.012335205078125, -0.90625]","[0.06624630838632584, 0.11268875002861023, 0.30115869641304016, 0.3689761161804199, 0.15093013644218445]",<Action>sc_003_act_004</Action>,,sc_003_act_004,sc_003_act_004,True,True,1778911771.9886131,50098b5f7b94a96a25eb056f4176b7f518ac1ac4,cooperative,aligned,neutral,False
prompt_baseline,cooperative,sc_003,1,42,Qwen/Qwen2.5-3B-Instruct,float16,,[],,last_input_token,,{},"{'max_new_tokens': 128, 'temperature': 0.7, 'top_p': 0.9, 'do_sample': True}",loglik,"['sc_003_act_001', 'sc_003_act_002', 'sc_003_act_003', 'sc_003_act_004', 'sc_003_act_005']","[-17.296875, -11.984375, -2.154296875, -0.12335205078125, -9.0625]","[-1.7296875, -1.1984375, -0.2154296875, -0.012335205078125, -0.90625]","[0.06624630838632584, 0.11268875002861023, 0.30115869641304016, 0.3689761161804199, 0.15093013644218445]",<Action>sc_003_act_004</Action>,,sc_003_act_004,sc_003_act_004,True,True,1778911772.366295,50098b5f7b94a96a25eb056f4176b7f518ac1ac4,cooperative,aligned,neutral,False
prompt_baseline,cooperative,sc_003,2,42,Qwen/Qwen2.5-3B-Instruct,float16,,[],,last_input_token,,{},"{'max_new_tokens': 128, 'temperature': 0.7, 'top_p': 0.9, 'do_sample': True}",loglik,"['sc_003_act_001', 'sc_003_act_002', 'sc_003_act_003', 'sc_003_act_004', 'sc_003_act_005']","[-17.296875, -11.984375, -2.154296875, -0.12335205078125, -9.0625]","[-1.7296875, -1.1984375, -0.2154296875, -0.012335205078125, -0.90625]","[0.06624630838632584, 0.11268875002861023, 0.30115869641304016, 0.3689761161804199, 0.15093013644218445]",<Action>sc_003_act_004</Action>,,sc_003_act_004,sc_003_act_004,True,True,1778911772.729418,50098b5f7b94a96a25eb056f4176b7f518ac1ac4,cooperative,aligned,neutral,False
prompt_baseline,cooperative,sc_003,3,42,Qwen/Qwen2.5-3B-Instruct,float16,,[],,last_input_token,,{},"{'max_new_tokens': 128, 'temperature': 0.7, 'top_p': 0.9, 'do_sample': True}",loglik,"['sc_003_act_001', 'sc_003_act_002', 'sc_003_act_003', 'sc_003_act_004', 'sc_003_act_005']","[-17.296875, -11.984375, -2.154296875, -0.12335205078125, -9.0625]","[-1.7296875, -1.1984375, -0.2154296875, -0.012335205078125, -0.90625]","[0.06624630838632584, 0.11268875002861023, 0.30115869641304016, 0.3689761161804199, 0.15093013644218445]",<Action>sc_003_act_004</Action>,,sc_003_act_004,sc_003_act_004,True,True,1778911773.0900242,50098b5f7b94a96a25eb056f4176b7f518ac1ac4,cooperative,aligned,neutral,False
prompt_baseline,cooperative,sc_003,4,42,Qwen/Qwen2.5-3B-Instruct,float16,,[],,last_input_token,,{},"{'max_new_tokens': 128, 'temperature': 0.7, 'top_p': 0.9, 'do_sample': True}",loglik,"['sc_003_act_001', 'sc_003_act_002', 'sc_003_act_003', 'sc_003_act_004', 'sc_003_act_005']","[-17.296875, -11.984375, -2.154296875, -0.12335205078125, -9.0625]","[-1.7296875, -1.1984375, -0.2154296875, -0.012335205078125, -0.90625]","[0.06624630838632584, 0.11268875002861023, 0.30115869641304016, 0.3689761161804199, 0.15093013644218445]",<Action>sc_003_act_004</Action>,,sc_003_act_004,sc_003_act_004,True,True,1778911773.4520082,50098b5f7b94a96a25eb056f4176b7f518ac1ac4,cooperative,aligned,neutral,False
