condition,scenario_id,trait,target_direction,response_length_chars,response_length_words,has_speech_tag,has_action_tag,parse_success,format_validity,parsed_action,speech,coherence_score,perplexity,raw
elaborate_prompt,trait_agreeableness_00702,agreeableness,low,163,17,True,True,True,True,trait_agreeableness_00702_act_001,"Short-term sacrifice might be necessary, but I'll need to ensure my long-term goals aren't compromised.",,,"[Speech] Short-term sacrifice might be necessary, but I'll need to ensure my long-term goals aren't compromised.
<Action>trait_agreeableness_00702_act_001</Action>"
elaborate_prompt,trait_agreeableness_00703,agreeableness,low,159,16,True,True,True,True,trait_agreeableness_00703_act_002,"Short-term relaxation is important, but I might need to prioritize my long-term financial security.",,,"[Speech] Short-term relaxation is important, but I might need to prioritize my long-term financial security.
<Action>trait_agreeableness_00703_act_002</Action>"
elaborate_prompt,trait_agreeableness_00704,agreeableness,low,135,14,True,True,True,True,trait_agreeableness_00704_act_001,Short cooperation always leads to stagnation. Let's see how this plays out.,,,"[Speech] Short cooperation always leads to stagnation. Let's see how this plays out.
<Action>trait_agreeableness_00704_act_001</Action>"
elaborate_prompt,trait_agreeableness_00705,agreeableness,low,148,15,True,True,True,True,trait_agreeableness_00705_act_004,I'll send them a detailed email outlining all the issues without sugar-coating anything.,,,"[Speech] I'll send them a detailed email outlining all the issues without sugar-coating anything.
<Action>trait_agreeableness_00705_act_004</Action>"
elaborate_prompt,trait_agreeableness_00706,agreeableness,low,201,24,True,True,True,True,trait_agreeableness_00706_act_001,I've noticed our recent projects have been hit with unexpected setbacks. Perhaps we could discuss why some of my suggestions were overlooked?,,,"[Speech] I've noticed our recent projects have been hit with unexpected setbacks. Perhaps we could discuss why some of my suggestions were overlooked?
<Action>trait_agreeableness_00706_act_001</Action>"
elaborate_prompt,trait_agreeableness_00707,agreeableness,low,131,15,True,True,True,True,trait_agreeableness_00707_act_002,Short dialogue? Really? I'll just ignore the food and stick to my diet.,,,"[Speech] Short dialogue? Really? I'll just ignore the food and stick to my diet.
<Action>trait_agreeableness_00707_act_002</Action>"
elaborate_prompt,trait_agreeableness_00708,agreeableness,low,141,16,True,True,True,True,trait_agreeableness_00708_act_002,I see you've reached this milestone. Why not share it with everyone to celebrate?,,,"[Speech] I see you've reached this milestone. Why not share it with everyone to celebrate?
<Action>trait_agreeableness_00708_act_002</Action>"
elaborate_prompt,trait_agreeableness_00709,agreeableness,low,172,22,True,True,True,True,trait_agreeableness_00709_act_003,I've had enough of this. You need to understand that my boundaries are firm and crossing them is not acceptable.,,,"[Speech] I've had enough of this. You need to understand that my boundaries are firm and crossing them is not acceptable.
<Action>trait_agreeableness_00709_act_003</Action>"
elaborate_prompt,trait_agreeableness_00710,agreeableness,low,140,16,True,True,True,True,trait_agreeableness_00710_act_001,Short leash on trust often leads to bigger problems. Let's see how they respond.,,,"[Speech] Short leash on trust often leads to bigger problems. Let's see how they respond.
<Action>trait_agreeableness_00710_act_001</Action>"
elaborate_prompt,trait_agreeableness_00711,agreeableness,low,156,14,True,True,True,True,trait_agreeableness_00711_act_002,Short-term gains might outweigh the long-term benefits of considering every relationship deeply.,,,"[Speech] Short-term gains might outweigh the long-term benefits of considering every relationship deeply.
<Action>trait_agreeableness_00711_act_002</Action>"
elaborate_prompt,trait_agreeableness_00712,agreeableness,low,129,14,True,True,True,True,trait_agreeableness_00712_act_002,Short dialogue? Really? Let's just skip it and use my time elsewhere.,,,"[Speech] Short dialogue? Really? Let's just skip it and use my time elsewhere.
<Action>trait_agreeableness_00712_act_002</Action>"
elaborate_prompt,trait_agreeableness_00713,agreeableness,low,169,19,True,True,True,True,trait_agreeableness_00713_act_003,"Short consideration is key, but sometimes missing out on an opportunity is better than being overly cautious.",,,"[Speech] Short consideration is key, but sometimes missing out on an opportunity is better than being overly cautious.
<Action>trait_agreeableness_00713_act_003</Action>"
elaborate_prompt,trait_agreeableness_00714,agreeableness,low,160,21,True,True,True,True,trait_agreeableness_00714_act_001,Short delays won't make a difference if you're not prepared. Let's find a time when I'm not so busy.,,,"[Speech] Short delays won't make a difference if you're not prepared. Let's find a time when I'm not so busy.
<Action>trait_agreeableness_00714_act_001</Action>"
elaborate_prompt,trait_agreeableness_00715,agreeableness,low,162,15,True,True,True,True,trait_agreeableness_00715_act_004,Short-term relaxation won't solve long-term stress. Let's focus on restructuring his workload instead.,,,"[Speech] Short-term relaxation won't solve long-term stress. Let's focus on restructuring his workload instead.
<Action>trait_agreeableness_00715_act_004</Action>"
elaborate_prompt,trait_agreeableness_00716,agreeableness,low,124,10,True,True,True,True,trait_agreeableness_00716_act_001,"Short commitment, long-term health. I'll decline the invitation.",,,"[Speech] Short commitment, long-term health. I'll decline the invitation.
<Action>trait_agreeableness_00716_act_001</Action>"
elaborate_prompt,trait_agreeableness_00717,agreeableness,low,128,12,True,True,True,True,trait_agreeableness_00717_act_004,Short commitment overload leads to exhaustion. Let's find a balance.,,,"[Speech] Short commitment overload leads to exhaustion. Let's find a balance.
<Action>trait_agreeableness_00717_act_004</Action>"
elaborate_prompt,trait_agreeableness_00718,agreeableness,low,139,15,True,True,True,True,trait_agreeableness_00718_act_004,Short humor won't solve our issues here. Let's focus on more productive topics.,,,"[Speech] Short humor won't solve our issues here. Let's focus on more productive topics.
<Action>trait_agreeableness_00718_act_004</Action>"
elaborate_prompt,trait_agreeableness_00719,agreeableness,low,148,16,True,True,True,True,trait_agreeableness_00719_act_003,"Short of being seen as overbearing, perhaps a thoughtful card would be more appropriate.",,,"[Speech] Short of being seen as overbearing, perhaps a thoughtful card would be more appropriate.
<Action>trait_agreeableness_00719_act_003</Action>"
elaborate_prompt,trait_agreeableness_00720,agreeableness,low,143,15,True,True,True,True,trait_agreeableness_00720_act_002,"Short-term, keeping it might prevent burnout. Long-term, they need it more than me.",,,"[Speech] Short-term, keeping it might prevent burnout. Long-term, they need it more than me.
<Action>trait_agreeableness_00720_act_002</Action>"
elaborate_prompt,trait_agreeableness_00721,agreeableness,low,179,19,True,True,True,True,trait_agreeableness_00721_act_004,"Short dialogue: ""Considering the effort and resources you've spared, perhaps a token of appreciation would be fitting.""",,,"[Speech] Short dialogue: ""Considering the effort and resources you've spared, perhaps a token of appreciation would be fitting.""
<Action>trait_agreeableness_00721_act_004</Action>"
elaborate_prompt,trait_agreeableness_00722,agreeableness,low,154,21,True,True,True,True,trait_agreeableness_00722_act_001,I think I should stick to my plans for now. My weekend is already set aside for personal time.,,,"[Speech] I think I should stick to my plans for now. My weekend is already set aside for personal time.
<Action>trait_agreeableness_00722_act_001</Action>"
elaborate_prompt,trait_agreeableness_00723,agreeableness,low,110,13,True,True,True,True,trait_agreeableness_00723_act_004,"I think I'll call a cab now, before you get bored.",,,"[Speech] I think I'll call a cab now, before you get bored.
<Action>trait_agreeableness_00723_act_004</Action>"
elaborate_prompt,trait_agreeableness_00724,agreeableness,low,172,15,True,True,True,True,trait_agreeableness_00724_act_001,"Short-term sacrifices might be necessary, but long-term relationships require mutual respect and acknowledgment.",,,"[Speech] Short-term sacrifices might be necessary, but long-term relationships require mutual respect and acknowledgment.
<Action>trait_agreeableness_00724_act_001</Action>"
elaborate_prompt,trait_agreeableness_00725,agreeableness,low,176,20,True,True,True,True,trait_agreeableness_00725_act_004,"Short of apologizing now, we might just make things worse. Let's stick to discussing the project's timeline instead.",,,"[Speech] Short of apologizing now, we might just make things worse. Let's stick to discussing the project's timeline instead.
<Action>trait_agreeableness_00725_act_004</Action>"
elaborate_prompt,trait_agreeableness_00726,agreeableness,low,158,18,True,True,True,True,trait_agreeableness_00726_act_001,Short-term sacrifices might weaken her resolve. Let's see how she handles things on her own first.,,,"[Speech] Short-term sacrifices might weaken her resolve. Let's see how she handles things on her own first.
<Action>trait_agreeableness_00726_act_001</Action>"
elaborate_prompt,trait_agreeableness_00727,agreeableness,low,196,24,True,True,True,True,trait_agreeableness_00727_act_002,Over-forgiving might seem like a sign of weakness or lax standards. Let's discuss how this can affect our team's performance and morale.,,,"[Speech] Over-forgiving might seem like a sign of weakness or lax standards. Let's discuss how this can affect our team's performance and morale.
<Action>trait_agreeableness_00727_act_002</Action>"
elaborate_prompt,trait_agreeableness_00728,agreeableness,low,164,20,True,True,True,True,trait_agreeableness_00728_act_002,Over-forgiving might seem like a sign of weakness. I'll need to stand firm and prove my project's worth.,,,"[Speech] Over-forgiving might seem like a sign of weakness. I'll need to stand firm and prove my project's worth.
<Action>trait_agreeableness_00728_act_002</Action>"
elaborate_prompt,trait_agreeableness_00729,agreeableness,low,140,15,True,True,True,True,trait_agreeableness_00729_act_004,Short forgiveness isn't always the best solution. We need to set boundaries too.,,,"[Speech] Short forgiveness isn't always the best solution. We need to set boundaries too.
<Action>trait_agreeableness_00729_act_004</Action>"
elaborate_prompt,trait_agreeableness_00730,agreeableness,low,126,12,True,True,True,True,trait_agreeableness_00730_act_001,I believe strict consequences can serve as a powerful motivator.,,,"[Speech] I believe strict consequences can serve as a powerful motivator.  
<Action>trait_agreeableness_00730_act_001</Action>"
elaborate_prompt,trait_agreeableness_00731,agreeableness,low,135,11,True,True,True,True,trait_agreeableness_00731_act_004,"Short-term, managing your health should take precedence over volunteering.",,,"[Speech] Short-term, managing your health should take precedence over volunteering. 
<Action>trait_agreeableness_00731_act_004</Action>"
elaborate_prompt,trait_agreeableness_00732,agreeableness,low,189,25,True,True,True,True,trait_agreeableness_00732_act_001,"Short-term flexibility might be needed here, but I need to stick to my retreat plans. Let's find someone else to handle the move.",,,"[Speech] Short-term flexibility might be needed here, but I need to stick to my retreat plans. Let's find someone else to handle the move.
<Action>trait_agreeableness_00732_act_001</Action>"
elaborate_prompt,trait_agreeableness_00733,agreeableness,low,144,14,True,True,True,True,trait_agreeableness_00733_act_004,"Short of maintaining personal boundaries, skipping the last part might be necessary.",,,"[Speech] Short of maintaining personal boundaries, skipping the last part might be necessary.
<Action>trait_agreeableness_00733_act_004</Action>"
elaborate_prompt,trait_agreeableness_00734,agreeableness,low,165,19,True,True,True,True,trait_agreeableness_00734_act_004,It seems like emotions run high here. Let's have a structured discussion to understand each other better.,,,"[Speech] It seems like emotions run high here. Let's have a structured discussion to understand each other better.
<Action>trait_agreeableness_00734_act_004</Action>"
elaborate_prompt,trait_agreeableness_00735,agreeableness,low,177,24,True,True,True,True,trait_agreeableness_00735_act_002,"Short and to the point, ""I think we should be honest, but maybe start with asking how they feel about their project.""",,,"[Speech] Short and to the point, ""I think we should be honest, but maybe start with asking how they feel about their project.""
<Action>trait_agreeableness_00735_act_002</Action>"
elaborate_prompt,trait_agreeableness_00736,agreeableness,low,145,17,True,True,True,True,trait_agreeableness_00736_act_004,"Short term gains, long-term losses. I'll agree, but let's make sure I don't burn out.",,,"[Speech] Short term gains, long-term losses. I'll agree, but let's make sure I don't burn out.
<Action>trait_agreeableness_00736_act_004</Action>"
elaborate_prompt,trait_agreeableness_00737,agreeableness,low,189,23,True,True,True,True,trait_agreeableness_00737_act_004,I believe standing up for PersonZ might actually boost their morale and encourage them to contribute more positively to our team.,,,"[Speech] I believe standing up for PersonZ might actually boost their morale and encourage them to contribute more positively to our team.
<Action>trait_agreeableness_00737_act_004</Action>"
elaborate_prompt,trait_agreeableness_00738,agreeableness,low,128,11,True,True,True,True,trait_agreeableness_00738_act_004,Short-term relief might be more effective than long-term dependency.,,,"[Speech] Short-term relief might be more effective than long-term dependency.
<Action>trait_agreeableness_00738_act_004</Action>"
elaborate_prompt,trait_agreeableness_00739,agreeableness,low,122,9,True,True,True,True,trait_agreeableness_00739_act_004,Short-term gains might overshadow long-term personal growth.,,,"[Speech] Short-term gains might overshadow long-term personal growth.  
<Action>trait_agreeableness_00739_act_004</Action>"
elaborate_prompt,trait_agreeableness_00740,agreeableness,low,160,19,True,True,True,True,trait_agreeableness_00740_act_004,I think we need to have a talk about how our cooperation is affecting individual contributions here.,,,"[Speech] I think we need to have a talk about how our cooperation is affecting individual contributions here.
<Action>trait_agreeableness_00740_act_004</Action>"
elaborate_prompt,trait_agreeableness_00741,agreeableness,low,132,13,True,True,True,True,trait_agreeableness_00741_act_003,I've noticed your performance has been slipping lately. What's going on?,,,"[Speech] I've noticed your performance has been slipping lately. What's going on?
<Action>trait_agreeableness_00741_act_003</Action>"
elaborate_prompt,trait_agreeableness_00742,agreeableness,low,139,14,True,True,True,True,trait_agreeableness_00742_act_001,Over-helpfulness might be setting us up for burnout. Let's discuss this openly.,,,"[Speech] Over-helpfulness might be setting us up for burnout. Let's discuss this openly.
<Action>trait_agreeableness_00742_act_001</Action>"
elaborate_prompt,trait_agreeableness_00743,agreeableness,low,143,16,True,True,True,True,trait_agreeableness_00743_act_002,Short rest days are crucial for recovery. Let's focus on reducing the workload now.,,,"[Speech] Short rest days are crucial for recovery. Let's focus on reducing the workload now.
<Action>trait_agreeableness_00743_act_002</Action>"
elaborate_prompt,trait_agreeableness_00744,agreeableness,low,145,14,True,True,True,True,trait_agreeableness_00744_act_001,"I'll take care of this formally, ensuring my professional reputation isn't tarnished.",,,"[Speech] I'll take care of this formally, ensuring my professional reputation isn't tarnished.
<Action>trait_agreeableness_00744_act_001</Action>"
elaborate_prompt,trait_agreeableness_00745,agreeableness,low,119,13,True,True,True,True,trait_agreeableness_00745_act_003,I'll keep the guitar; helping out too much can be draining.,,,"[Speech] I'll keep the guitar; helping out too much can be draining.
<Action>trait_agreeableness_00745_act_003</Action>"
elaborate_prompt,trait_agreeableness_00746,agreeableness,low,147,15,True,True,True,True,trait_agreeableness_00746_act_001,Situations like these often breed complacency. Offering help might be seen as meddling.,,,"[Speech] Situations like these often breed complacency. Offering help might be seen as meddling.
<Action>trait_agreeableness_00746_act_001</Action>"
elaborate_prompt,trait_agreeableness_00747,agreeableness,low,145,13,True,True,True,True,trait_agreeableness_00747_act_004,"""I've been noticing some inconsistencies in our project's progress. It's concerning.""",,,"[Speech] ""I've been noticing some inconsistencies in our project's progress. It's concerning.""
<Action>trait_agreeableness_00747_act_004</Action>"
elaborate_prompt,trait_agreeableness_00748,agreeableness,low,152,21,True,True,True,True,trait_agreeableness_00748_act_004,"It might be best to address this privately first, see if she can change her ways on her own.",,,"[Speech] It might be best to address this privately first, see if she can change her ways on her own.
<Action>trait_agreeableness_00748_act_004</Action>"
elaborate_prompt,trait_agreeableness_00749,agreeableness,low,151,14,True,True,True,True,trait_agreeableness_00749_act_004,"Avoidance might prevent immediate conflict, but it doesn't address the underlying issues.",,,"[Speech] Avoidance might prevent immediate conflict, but it doesn't address the underlying issues.  
<Action>trait_agreeableness_00749_act_004</Action>"
elaborate_prompt,trait_agreeableness_00750,agreeableness,low,165,18,True,True,True,True,trait_agreeableness_00750_act_001,Sometimes overlooking flaws leads to stagnation. Let's address this now before it becomes a bigger issue.,,,"[Speech] Sometimes overlooking flaws leads to stagnation. Let's address this now before it becomes a bigger issue.
<Action>trait_agreeableness_00750_act_001</Action>"
as_pas_only,trait_agreeableness_00701,agreeableness,high,196,22,True,True,True,True,trait_agreeableness_00701_act_001,"Perhaps we could brainstorm together to find a middle ground that incorporates elements from both themes, ensuring everyone feels heard.",,,"[Speech] Perhaps we could brainstorm together to find a middle ground that incorporates elements from both themes, ensuring everyone feels heard.
<Action>trait_agreeableness_00701_act_001</Action>"
as_pas_only,trait_agreeableness_00702,agreeableness,high,208,27,True,True,True,True,trait_agreeableness_00702_act_004,"Short dialogue: ""I think it's important to discuss this with my team first to see if everyone feels comfortable taking on the new project together.""",,,"[Speech] Short dialogue: ""I think it's important to discuss this with my team first to see if everyone feels comfortable taking on the new project together.""
<Action>trait_agreeableness_00702_act_004</Action>"
as_pas_only,trait_agreeableness_00703,agreeableness,high,177,21,True,True,True,True,trait_agreeableness_00703_act_001,Perhaps using a small portion of the bonus for a team-building activity could foster better cooperation among us all.,,,"[Speech] Perhaps using a small portion of the bonus for a team-building activity could foster better cooperation among us all.
<Action>trait_agreeableness_00703_act_001</Action>"
as_pas_only,trait_agreeableness_00704,agreeableness,high,183,24,True,True,True,True,trait_agreeableness_00704_act_004,"I appreciate your openness to new ideas, but perhaps we could also consider how this aligns with our core values and goals.",,,"[Speech] I appreciate your openness to new ideas, but perhaps we could also consider how this aligns with our core values and goals.
<Action>trait_agreeableness_00704_act_004</Action>"
as_pas_only,trait_agreeableness_00705,agreeableness,high,176,21,True,True,True,True,trait_agreeableness_00705_act_002,I think it would be best to communicate openly and honestly about our expectations and any issues we've encountered.,,,"[Speech] I think it would be best to communicate openly and honestly about our expectations and any issues we've encountered.
<Action>trait_agreeableness_00705_act_002</Action>"
as_pas_only,trait_agreeableness_00706,agreeableness,high,199,25,True,True,True,True,trait_agreeableness_00706_act_002,"""Marybella, I've noticed that when we share our ideas, sometimes they're not always taken seriously. How do you think we can improve this?""",,,"[Speech] ""Marybella, I've noticed that when we share our ideas, sometimes they're not always taken seriously. How do you think we can improve this?""
<Action>trait_agreeableness_00706_act_002</Action>"
as_pas_only,trait_agreeableness_00707,agreeableness,high,177,25,True,True,True,True,trait_agreeableness_00707_act_003,You could bring a dish to share that fits your diet so you have a healthy option available and still enjoy the party.,,,"[Speech] You could bring a dish to share that fits your diet so you have a healthy option available and still enjoy the party.
<Action>trait_agreeableness_00707_act_003</Action>"
as_pas_only,trait_agreeableness_00708,agreeableness,high,210,25,True,True,True,True,trait_agreeableness_00708_act_001,"Short dialogue: ""Congratulations on your achievement! It's great to see you celebrating this moment. Would you like some help sharing it with others?""",,,"[Speech] Short dialogue: ""Congratulations on your achievement! It's great to see you celebrating this moment. Would you like some help sharing it with others?""
<Action>trait_agreeableness_00708_act_001</Action>"
as_pas_only,trait_agreeableness_00709,agreeableness,high,189,22,True,True,True,True,trait_agreeableness_00709_act_001,"""I appreciate your concern, but I think we should have a more professional relationship. Perhaps we could discuss this together?""",,,"[Speech] ""I appreciate your concern, but I think we should have a more professional relationship. Perhaps we could discuss this together?""
<Action>trait_agreeableness_00709_act_001</Action>"
as_pas_only,trait_agreeableness_00710,agreeableness,high,183,27,True,True,True,True,trait_agreeableness_00710_act_002,"""I feel like I've been kept in the dark, and I'm not sure how to handle this. Would you mind sharing what's been going on?""",,,"[Speech] ""I feel like I've been kept in the dark, and I'm not sure how to handle this. Would you mind sharing what's been going on?""
<Action>trait_agreeableness_00710_act_002</Action>"
as_pas_only,trait_agreeableness_00711,agreeableness,high,157,18,True,True,True,True,trait_agreeableness_00711_act_004,"Short dialogue: Considering the benefits and challenges, what do you think would be best for you?",,,"[Speech] Short dialogue: Considering the benefits and challenges, what do you think would be best for you?
<Action>trait_agreeableness_00711_act_004</Action>"
as_pas_only,trait_agreeableness_00712,agreeableness,high,186,24,True,True,True,True,trait_agreeableness_00712_act_003,"You might find it rewarding to go and connect with a few people, making the experience more manageable and meaningful for you.",,,"[Speech] You might find it rewarding to go and connect with a few people, making the experience more manageable and meaningful for you.
<Action>trait_agreeableness_00712_act_003</Action>"
as_pas_only,trait_agreeableness_00713,agreeableness,high,189,21,True,True,True,True,trait_agreeableness_00713_act_002,Perhaps you might consider a compromise by accepting the nomination and requesting a more low-key acknowledgment at the ceremony.,,,"[Speech] Perhaps you might consider a compromise by accepting the nomination and requesting a more low-key acknowledgment at the ceremony.
<Action>trait_agreeableness_00713_act_002</Action>"
as_pas_only,trait_agreeableness_00714,agreeableness,high,250,33,True,True,True,True,trait_agreeableness_00714_act_003,"Short dialogue: Considering your availability, it might be best to find a time when you have fewer responsibilities, ensuring both your commitments and the fun of the getaway can be enjoyed.",,,"[Speech] Short dialogue: Considering your availability, it might be best to find a time when you have fewer responsibilities, ensuring both your commitments and the fun of the getaway can be enjoyed.
<Action>trait_agreeableness_00714_act_003</Action>"
as_pas_only,trait_agreeableness_00715,agreeableness,high,164,23,True,True,True,True,trait_agreeableness_00715_act_003,Short walks can be a great way to relieve stress and clear your mind. Let's go for a stroll after lunch.,,,"[Speech] Short walks can be a great way to relieve stress and clear your mind. Let's go for a stroll after lunch.
<Action>trait_agreeableness_00715_act_003</Action>"
as_pas_only,trait_agreeableness_00716,agreeableness,high,196,28,True,True,True,True,trait_agreeableness_00716_act_003,Maybe you could go to the ball with Ranvir but let him know in advance that you'll need to leave early to manage your other commitments.,,,"[Speech] Maybe you could go to the ball with Ranvir but let him know in advance that you'll need to leave early to manage your other commitments.
<Action>trait_agreeableness_00716_act_003</Action>"
as_pas_only,trait_agreeableness_00717,agreeableness,high,185,25,True,True,True,True,trait_agreeableness_00717_act_004,"Short dialogue like ""Maybe we could find a way to share gifts or perhaps just focus on being present at the parties instead?""",,,"[Speech] Short dialogue like ""Maybe we could find a way to share gifts or perhaps just focus on being present at the parties instead?""
<Action>trait_agreeableness_00717_act_004</Action>"
as_pas_only,trait_agreeableness_00718,agreeableness,high,116,12,True,True,True,True,trait_agreeableness_00718_act_002,"Short dialogue: ""That was quite a funny joke, Geordie! """,,,"[Speech] Short dialogue: ""That was quite a funny joke, Geordie! ""
<Action>trait_agreeableness_00718_act_002</Action>"
as_pas_only,trait_agreeableness_00719,agreeableness,high,127,12,True,True,True,True,trait_agreeableness_00719_act_003,"""Perhaps a thoughtful card would be more appropriate than flowers.""",,,"[Speech] ""Perhaps a thoughtful card would be more appropriate than flowers.""
<Action>trait_agreeableness_00719_act_003</Action>"
as_pas_only,trait_agreeableness_00720,agreeableness,high,198,26,True,True,True,True,trait_agreeableness_00720_act_003,"Short dialogue: ""Shandel, you've been working so hard on your projects. How about I give you this laptop? It might make your work easier.""",,,"[Speech] Short dialogue: ""Shandel, you've been working so hard on your projects. How about I give you this laptop? It might make your work easier.""
<Action>trait_agreeableness_00720_act_003</Action>"
as_pas_only,trait_agreeableness_00721,agreeableness,high,208,30,True,True,True,True,trait_agreeableness_00721_act_001,"""I noticed you've been so kind to your cat, Loujain. Would it be possible to discuss a way to acknowledge the effort and cost you've put into this?""",,,"[Speech] ""I noticed you've been so kind to your cat, Loujain. Would it be possible to discuss a way to acknowledge the effort and cost you've put into this?""
<Action>trait_agreeableness_00721_act_001</Action>"
as_pas_only,trait_agreeableness_00722,agreeableness,high,180,23,True,True,True,True,trait_agreeableness_00722_act_003,"Short dialogue - ""I'd love to help, but my weekend is already planned. Perhaps we could find another friend who's free?""",,,"[Speech] Short dialogue - ""I'd love to help, but my weekend is already planned. Perhaps we could find another friend who's free?""
<Action>trait_agreeableness_00722_act_003</Action>"
as_pas_only,trait_agreeableness_00723,agreeableness,high,156,23,True,True,True,True,trait_agreeableness_00723_act_003,"""I'd love to stay longer, but I think it's time for me to go. How about we grab a cab together?""",,,"[Speech] ""I'd love to stay longer, but I think it's time for me to go. How about we grab a cab together?""
<Action>trait_agreeableness_00723_act_003</Action>"
as_pas_only,trait_agreeableness_00724,agreeableness,high,140,13,True,True,True,True,trait_agreeableness_00724_act_004,Perhaps we could reschedule your important business appointment to help Josalyn?,,,"[Speech] Perhaps we could reschedule your important business appointment to help Josalyn?
<Action>trait_agreeableness_00724_act_004</Action>"
as_pas_only,trait_agreeableness_00725,agreeableness,high,180,21,True,True,True,True,trait_agreeableness_00725_act_002,"Short dialogue: ""I'm really sorry if my words came across as insensitive. Let's talk about your favorite hobby instead.""",,,"[Speech] Short dialogue: ""I'm really sorry if my words came across as insensitive. Let's talk about your favorite hobby instead.""
<Action>trait_agreeableness_00725_act_002</Action>"
as_pas_only,trait_agreeableness_00726,agreeableness,high,194,22,True,True,True,True,trait_agreeableness_00726_act_002,"Short dialogue: ""Considering your situation, perhaps offering to help cover some of her medical expenses could make a big difference.""",,,"[Speech] Short dialogue: ""Considering your situation, perhaps offering to help cover some of her medical expenses could make a big difference.""
<Action>trait_agreeableness_00726_act_002</Action>"
as_pas_only,trait_agreeableness_00727,agreeableness,high,195,23,True,True,True,True,trait_agreeableness_00727_act_001,"Short dialogue: ""I understand the intention behind this policy, but I'm concerned it might send the wrong message about our standards.",,,"[Speech] Short dialogue: ""I understand the intention behind this policy, but I'm concerned it might send the wrong message about our standards. 
<Action>trait_agreeableness_00727_act_001</Action>"
as_pas_only,trait_agreeableness_00728,agreeableness,high,154,17,True,True,True,True,trait_agreeableness_00728_act_004,"""Perhaps we could schedule a meeting to better understand his concerns and find a compromise.""",,,"[Speech] ""Perhaps we could schedule a meeting to better understand his concerns and find a compromise.""
<Action>trait_agreeableness_00728_act_004</Action>"
as_pas_only,trait_agreeableness_00729,agreeableness,high,158,19,True,True,True,True,trait_agreeableness_00729_act_001,Offering to spend time together might help her feel less alone; how about we grab coffee sometime?,,,"[Speech] Offering to spend time together might help her feel less alone; how about we grab coffee sometime?
<Action>trait_agreeableness_00729_act_001</Action>"
as_pas_only,trait_agreeableness_00730,agreeableness,high,196,22,True,True,True,True,trait_agreeableness_00730_act_002,"Short dialogue: ""I understand the importance of trust, but withholding her paycheck could send a strong message about our expectations.""",,,"[Speech] Short dialogue: ""I understand the importance of trust, but withholding her paycheck could send a strong message about our expectations.""
<Action>trait_agreeableness_00730_act_002</Action>"
as_pas_only,trait_agreeableness_00731,agreeableness,high,234,28,True,True,True,True,trait_agreeableness_00731_act_001,"Perhaps you could delegate some of your responsibilities to other volunteers, which would allow you to continue supporting the charity while also managing your stress better.",,,"[Speech] Perhaps you could delegate some of your responsibilities to other volunteers, which would allow you to continue supporting the charity while also managing your stress better.
<Action>trait_agreeableness_00731_act_001</Action>"
as_pas_only,trait_agreeableness_00732,agreeableness,high,193,23,True,True,True,True,trait_agreeableness_00732_act_004,"Short dialogue: ""Considering your offer to help, we could plan a small gathering after your retreat to celebrate your move together.""",,,"[Speech] Short dialogue: ""Considering your offer to help, we could plan a small gathering after your retreat to celebrate your move together.""
<Action>trait_agreeableness_00732_act_004</Action>"
as_pas_only,trait_agreeableness_00733,agreeableness,high,174,24,True,True,True,True,trait_agreeableness_00733_act_002,"""I could perhaps contact a colleague to cover the beginning part of our meeting while I catch up on the last bit.""",,,"[Speech] ""I could perhaps contact a colleague to cover the beginning part of our meeting while I catch up on the last bit.""
<Action>trait_agreeableness_00733_act_002</Action>"
as_pas_only,trait_agreeableness_00734,agreeableness,high,168,21,True,True,True,True,trait_agreeableness_00734_act_001,"""Perhaps we could have a team meeting to discuss how we can better set and respect each other's boundaries.""",,,"[Speech] ""Perhaps we could have a team meeting to discuss how we can better set and respect each other's boundaries.""
<Action>trait_agreeableness_00734_act_001</Action>"
as_pas_only,trait_agreeableness_00735,agreeableness,high,191,23,True,True,True,True,trait_agreeableness_00735_act_001,Maybe you can ask your friend how they feel about their project first to understand their perspective before sharing your thoughts.,,,"[Speech] Maybe you can ask your friend how they feel about their project first to understand their perspective before sharing your thoughts.
<Action>trait_agreeableness_00735_act_001</Action>"
as_pas_only,trait_agreeableness_00736,agreeableness,high,183,22,True,True,True,True,trait_agreeableness_00736_act_003,"Short dialogue: ""I think it would be beneficial to collaborate on this, but let's make sure we don't overextend ourselves.""",,,"[Speech] Short dialogue: ""I think it would be beneficial to collaborate on this, but let's make sure we don't overextend ourselves.""
<Action>trait_agreeableness_00736_act_003</Action>"
as_pas_only,trait_agreeableness_00737,agreeableness,high,191,19,True,True,True,True,trait_agreeableness_00737_act_004,"Short dialogue: ""Perhaps we could discuss how our teamwork can benefit everyone, including recognizing each other's contributions.""",,,"[Speech] Short dialogue: ""Perhaps we could discuss how our teamwork can benefit everyone, including recognizing each other's contributions.""
<Action>trait_agreeableness_00737_act_004</Action>"
as_pas_only,trait_agreeableness_00738,agreeableness,high,160,19,True,True,True,True,trait_agreeableness_00738_act_001,Let's find ways for you both to contribute to the community while also easing your financial burden.,,,"[Speech] Let's find ways for you both to contribute to the community while also easing your financial burden.
<Action>trait_agreeableness_00738_act_001</Action>"
