scenario_id,trait,target_direction,condition,prompt_style,raw,valid_actions,action_directions_json
trait_agreeableness_00712,agreeableness,low,elaborate_prompt,elaborate,"[Speech] Short dialogue? Really? Let's just skip it and use my time elsewhere.
<Action>trait_agreeableness_00712_act_002</Action>",trait_agreeableness_00712_act_001|trait_agreeableness_00712_act_002|trait_agreeableness_00712_act_003|trait_agreeableness_00712_act_004,"{""trait_agreeableness_00712_act_001"": ""low"", ""trait_agreeableness_00712_act_002"": ""low"", ""trait_agreeableness_00712_act_003"": ""high"", ""trait_agreeableness_00712_act_004"": ""high""}"
trait_agreeableness_00713,agreeableness,low,elaborate_prompt,elaborate,"[Speech] Short consideration is key, but sometimes missing out on an opportunity is better than being overly cautious.
<Action>trait_agreeableness_00713_act_003</Action>",trait_agreeableness_00713_act_001|trait_agreeableness_00713_act_002|trait_agreeableness_00713_act_003|trait_agreeableness_00713_act_004,"{""trait_agreeableness_00713_act_001"": ""high"", ""trait_agreeableness_00713_act_002"": ""high"", ""trait_agreeableness_00713_act_003"": ""low"", ""trait_agreeableness_00713_act_004"": ""low""}"
trait_agreeableness_00714,agreeableness,low,elaborate_prompt,elaborate,"[Speech] Short delays won't make a difference if you're not prepared. Let's find a time when I'm not so busy.
<Action>trait_agreeableness_00714_act_001</Action>",trait_agreeableness_00714_act_001|trait_agreeableness_00714_act_002|trait_agreeableness_00714_act_003|trait_agreeableness_00714_act_004,"{""trait_agreeableness_00714_act_001"": ""low"", ""trait_agreeableness_00714_act_002"": ""high"", ""trait_agreeableness_00714_act_003"": ""low"", ""trait_agreeableness_00714_act_004"": ""high""}"
trait_agreeableness_00715,agreeableness,low,elaborate_prompt,elaborate,"[Speech] Short-term relaxation won't solve long-term stress. Let's focus on restructuring his workload instead.
<Action>trait_agreeableness_00715_act_004</Action>",trait_agreeableness_00715_act_001|trait_agreeableness_00715_act_002|trait_agreeableness_00715_act_003|trait_agreeableness_00715_act_004,"{""trait_agreeableness_00715_act_001"": ""high"", ""trait_agreeableness_00715_act_002"": ""low"", ""trait_agreeableness_00715_act_003"": ""high"", ""trait_agreeableness_00715_act_004"": ""low""}"
trait_agreeableness_00716,agreeableness,low,elaborate_prompt,elaborate,"[Speech] Short commitment, long-term health. I'll decline the invitation.
<Action>trait_agreeableness_00716_act_001</Action>",trait_agreeableness_00716_act_001|trait_agreeableness_00716_act_002|trait_agreeableness_00716_act_003|trait_agreeableness_00716_act_004,"{""trait_agreeableness_00716_act_001"": ""low"", ""trait_agreeableness_00716_act_002"": ""low"", ""trait_agreeableness_00716_act_003"": ""high"", ""trait_agreeableness_00716_act_004"": ""high""}"
trait_agreeableness_00717,agreeableness,low,elaborate_prompt,elaborate,"[Speech] Short commitment overload leads to exhaustion. Let's find a balance.
<Action>trait_agreeableness_00717_act_004</Action>",trait_agreeableness_00717_act_001|trait_agreeableness_00717_act_002|trait_agreeableness_00717_act_003|trait_agreeableness_00717_act_004,"{""trait_agreeableness_00717_act_001"": ""high"", ""trait_agreeableness_00717_act_002"": ""high"", ""trait_agreeableness_00717_act_003"": ""low"", ""trait_agreeableness_00717_act_004"": ""low""}"
trait_agreeableness_00718,agreeableness,low,elaborate_prompt,elaborate,"[Speech] Short humor won't solve our issues here. Let's focus on more productive topics.
<Action>trait_agreeableness_00718_act_004</Action>",trait_agreeableness_00718_act_001|trait_agreeableness_00718_act_002|trait_agreeableness_00718_act_003|trait_agreeableness_00718_act_004,"{""trait_agreeableness_00718_act_001"": ""low"", ""trait_agreeableness_00718_act_002"": ""high"", ""trait_agreeableness_00718_act_003"": ""low"", ""trait_agreeableness_00718_act_004"": ""high""}"
trait_agreeableness_00719,agreeableness,low,elaborate_prompt,elaborate,"[Speech] Short of being seen as overbearing, perhaps a thoughtful card would be more appropriate.
<Action>trait_agreeableness_00719_act_003</Action>",trait_agreeableness_00719_act_001|trait_agreeableness_00719_act_002|trait_agreeableness_00719_act_003|trait_agreeableness_00719_act_004,"{""trait_agreeableness_00719_act_001"": ""high"", ""trait_agreeableness_00719_act_002"": ""low"", ""trait_agreeableness_00719_act_003"": ""high"", ""trait_agreeableness_00719_act_004"": ""low""}"
trait_agreeableness_00720,agreeableness,low,elaborate_prompt,elaborate,"[Speech] Short-term, keeping it might prevent burnout. Long-term, they need it more than me.
<Action>trait_agreeableness_00720_act_002</Action>",trait_agreeableness_00720_act_001|trait_agreeableness_00720_act_002|trait_agreeableness_00720_act_003|trait_agreeableness_00720_act_004,"{""trait_agreeableness_00720_act_001"": ""low"", ""trait_agreeableness_00720_act_002"": ""low"", ""trait_agreeableness_00720_act_003"": ""high"", ""trait_agreeableness_00720_act_004"": ""high""}"
trait_agreeableness_00721,agreeableness,low,elaborate_prompt,elaborate,"[Speech] Short dialogue: ""Considering the effort and resources you've spared, perhaps a token of appreciation would be fitting.""
<Action>trait_agreeableness_00721_act_004</Action>",trait_agreeableness_00721_act_001|trait_agreeableness_00721_act_002|trait_agreeableness_00721_act_003|trait_agreeableness_00721_act_004,"{""trait_agreeableness_00721_act_001"": ""high"", ""trait_agreeableness_00721_act_002"": ""high"", ""trait_agreeableness_00721_act_003"": ""low"", ""trait_agreeableness_00721_act_004"": ""low""}"
trait_agreeableness_00722,agreeableness,low,elaborate_prompt,elaborate,"[Speech] I think I should stick to my plans for now. My weekend is already set aside for personal time.
<Action>trait_agreeableness_00722_act_001</Action>",trait_agreeableness_00722_act_001|trait_agreeableness_00722_act_002|trait_agreeableness_00722_act_003|trait_agreeableness_00722_act_004,"{""trait_agreeableness_00722_act_001"": ""low"", ""trait_agreeableness_00722_act_002"": ""high"", ""trait_agreeableness_00722_act_003"": ""low"", ""trait_agreeableness_00722_act_004"": ""high""}"
trait_agreeableness_00723,agreeableness,low,elaborate_prompt,elaborate,"[Speech] I think I'll call a cab now, before you get bored.
<Action>trait_agreeableness_00723_act_004</Action>",trait_agreeableness_00723_act_001|trait_agreeableness_00723_act_002|trait_agreeableness_00723_act_003|trait_agreeableness_00723_act_004,"{""trait_agreeableness_00723_act_001"": ""high"", ""trait_agreeableness_00723_act_002"": ""low"", ""trait_agreeableness_00723_act_003"": ""high"", ""trait_agreeableness_00723_act_004"": ""low""}"
trait_agreeableness_00724,agreeableness,low,elaborate_prompt,elaborate,"[Speech] Short-term sacrifices might be necessary, but long-term relationships require mutual respect and acknowledgment.
<Action>trait_agreeableness_00724_act_001</Action>",trait_agreeableness_00724_act_001|trait_agreeableness_00724_act_002|trait_agreeableness_00724_act_003|trait_agreeableness_00724_act_004,"{""trait_agreeableness_00724_act_001"": ""low"", ""trait_agreeableness_00724_act_002"": ""low"", ""trait_agreeableness_00724_act_003"": ""high"", ""trait_agreeableness_00724_act_004"": ""high""}"
trait_agreeableness_00725,agreeableness,low,elaborate_prompt,elaborate,"[Speech] Short of apologizing now, we might just make things worse. Let's stick to discussing the project's timeline instead.
<Action>trait_agreeableness_00725_act_004</Action>",trait_agreeableness_00725_act_001|trait_agreeableness_00725_act_002|trait_agreeableness_00725_act_003|trait_agreeableness_00725_act_004,"{""trait_agreeableness_00725_act_001"": ""high"", ""trait_agreeableness_00725_act_002"": ""high"", ""trait_agreeableness_00725_act_003"": ""low"", ""trait_agreeableness_00725_act_004"": ""low""}"
trait_agreeableness_00726,agreeableness,low,elaborate_prompt,elaborate,"[Speech] Short-term sacrifices might weaken her resolve. Let's see how she handles things on her own first.
<Action>trait_agreeableness_00726_act_001</Action>",trait_agreeableness_00726_act_001|trait_agreeableness_00726_act_002|trait_agreeableness_00726_act_003|trait_agreeableness_00726_act_004,"{""trait_agreeableness_00726_act_001"": ""low"", ""trait_agreeableness_00726_act_002"": ""high"", ""trait_agreeableness_00726_act_003"": ""low"", ""trait_agreeableness_00726_act_004"": ""high""}"
trait_agreeableness_00727,agreeableness,low,elaborate_prompt,elaborate,"[Speech] Over-forgiving might seem like a sign of weakness or lax standards. Let's discuss how this can affect our team's performance and morale.
<Action>trait_agreeableness_00727_act_002</Action>",trait_agreeableness_00727_act_001|trait_agreeableness_00727_act_002|trait_agreeableness_00727_act_003|trait_agreeableness_00727_act_004,"{""trait_agreeableness_00727_act_001"": ""high"", ""trait_agreeableness_00727_act_002"": ""low"", ""trait_agreeableness_00727_act_003"": ""high"", ""trait_agreeableness_00727_act_004"": ""low""}"
trait_agreeableness_00728,agreeableness,low,elaborate_prompt,elaborate,"[Speech] Over-forgiving might seem like a sign of weakness. I'll need to stand firm and prove my project's worth.
<Action>trait_agreeableness_00728_act_002</Action>",trait_agreeableness_00728_act_001|trait_agreeableness_00728_act_002|trait_agreeableness_00728_act_003|trait_agreeableness_00728_act_004,"{""trait_agreeableness_00728_act_001"": ""low"", ""trait_agreeableness_00728_act_002"": ""low"", ""trait_agreeableness_00728_act_003"": ""high"", ""trait_agreeableness_00728_act_004"": ""high""}"
trait_agreeableness_00729,agreeableness,low,elaborate_prompt,elaborate,"[Speech] Short forgiveness isn't always the best solution. We need to set boundaries too.
<Action>trait_agreeableness_00729_act_004</Action>",trait_agreeableness_00729_act_001|trait_agreeableness_00729_act_002|trait_agreeableness_00729_act_003|trait_agreeableness_00729_act_004,"{""trait_agreeableness_00729_act_001"": ""high"", ""trait_agreeableness_00729_act_002"": ""high"", ""trait_agreeableness_00729_act_003"": ""low"", ""trait_agreeableness_00729_act_004"": ""low""}"
trait_agreeableness_00730,agreeableness,low,elaborate_prompt,elaborate,"[Speech] I believe strict consequences can serve as a powerful motivator.  
<Action>trait_agreeableness_00730_act_001</Action>",trait_agreeableness_00730_act_001|trait_agreeableness_00730_act_002|trait_agreeableness_00730_act_003|trait_agreeableness_00730_act_004,"{""trait_agreeableness_00730_act_001"": ""low"", ""trait_agreeableness_00730_act_002"": ""high"", ""trait_agreeableness_00730_act_003"": ""low"", ""trait_agreeableness_00730_act_004"": ""high""}"
trait_agreeableness_00731,agreeableness,low,elaborate_prompt,elaborate,"[Speech] Short-term, managing your health should take precedence over volunteering. 
<Action>trait_agreeableness_00731_act_004</Action>",trait_agreeableness_00731_act_001|trait_agreeableness_00731_act_002|trait_agreeableness_00731_act_003|trait_agreeableness_00731_act_004,"{""trait_agreeableness_00731_act_001"": ""high"", ""trait_agreeableness_00731_act_002"": ""low"", ""trait_agreeableness_00731_act_003"": ""high"", ""trait_agreeableness_00731_act_004"": ""low""}"
trait_agreeableness_00732,agreeableness,low,elaborate_prompt,elaborate,"[Speech] Short-term flexibility might be needed here, but I need to stick to my retreat plans. Let's find someone else to handle the move.
<Action>trait_agreeableness_00732_act_001</Action>",trait_agreeableness_00732_act_001|trait_agreeableness_00732_act_002|trait_agreeableness_00732_act_003|trait_agreeableness_00732_act_004,"{""trait_agreeableness_00732_act_001"": ""low"", ""trait_agreeableness_00732_act_002"": ""low"", ""trait_agreeableness_00732_act_003"": ""high"", ""trait_agreeableness_00732_act_004"": ""high""}"
trait_agreeableness_00733,agreeableness,low,elaborate_prompt,elaborate,"[Speech] Short of maintaining personal boundaries, skipping the last part might be necessary.
<Action>trait_agreeableness_00733_act_004</Action>",trait_agreeableness_00733_act_001|trait_agreeableness_00733_act_002|trait_agreeableness_00733_act_003|trait_agreeableness_00733_act_004,"{""trait_agreeableness_00733_act_001"": ""high"", ""trait_agreeableness_00733_act_002"": ""high"", ""trait_agreeableness_00733_act_003"": ""low"", ""trait_agreeableness_00733_act_004"": ""low""}"
trait_agreeableness_00734,agreeableness,low,elaborate_prompt,elaborate,"[Speech] It seems like emotions run high here. Let's have a structured discussion to understand each other better.
<Action>trait_agreeableness_00734_act_004</Action>",trait_agreeableness_00734_act_001|trait_agreeableness_00734_act_002|trait_agreeableness_00734_act_003|trait_agreeableness_00734_act_004,"{""trait_agreeableness_00734_act_001"": ""low"", ""trait_agreeableness_00734_act_002"": ""high"", ""trait_agreeableness_00734_act_003"": ""low"", ""trait_agreeableness_00734_act_004"": ""high""}"
trait_agreeableness_00735,agreeableness,low,elaborate_prompt,elaborate,"[Speech] Short and to the point, ""I think we should be honest, but maybe start with asking how they feel about their project.""
<Action>trait_agreeableness_00735_act_002</Action>",trait_agreeableness_00735_act_001|trait_agreeableness_00735_act_002|trait_agreeableness_00735_act_003|trait_agreeableness_00735_act_004,"{""trait_agreeableness_00735_act_001"": ""high"", ""trait_agreeableness_00735_act_002"": ""low"", ""trait_agreeableness_00735_act_003"": ""high"", ""trait_agreeableness_00735_act_004"": ""low""}"
trait_agreeableness_00736,agreeableness,low,elaborate_prompt,elaborate,"[Speech] Short term gains, long-term losses. I'll agree, but let's make sure I don't burn out.
<Action>trait_agreeableness_00736_act_004</Action>",trait_agreeableness_00736_act_001|trait_agreeableness_00736_act_002|trait_agreeableness_00736_act_003|trait_agreeableness_00736_act_004,"{""trait_agreeableness_00736_act_001"": ""low"", ""trait_agreeableness_00736_act_002"": ""low"", ""trait_agreeableness_00736_act_003"": ""high"", ""trait_agreeableness_00736_act_004"": ""high""}"
trait_agreeableness_00737,agreeableness,low,elaborate_prompt,elaborate,"[Speech] I believe standing up for PersonZ might actually boost their morale and encourage them to contribute more positively to our team.
<Action>trait_agreeableness_00737_act_004</Action>",trait_agreeableness_00737_act_001|trait_agreeableness_00737_act_002|trait_agreeableness_00737_act_003|trait_agreeableness_00737_act_004,"{""trait_agreeableness_00737_act_001"": ""high"", ""trait_agreeableness_00737_act_002"": ""high"", ""trait_agreeableness_00737_act_003"": ""low"", ""trait_agreeableness_00737_act_004"": ""low""}"
trait_agreeableness_00738,agreeableness,low,elaborate_prompt,elaborate,"[Speech] Short-term relief might be more effective than long-term dependency.
<Action>trait_agreeableness_00738_act_004</Action>",trait_agreeableness_00738_act_001|trait_agreeableness_00738_act_002|trait_agreeableness_00738_act_003|trait_agreeableness_00738_act_004,"{""trait_agreeableness_00738_act_001"": ""low"", ""trait_agreeableness_00738_act_002"": ""high"", ""trait_agreeableness_00738_act_003"": ""low"", ""trait_agreeableness_00738_act_004"": ""high""}"
trait_agreeableness_00739,agreeableness,low,elaborate_prompt,elaborate,"[Speech] Short-term gains might overshadow long-term personal growth.  
<Action>trait_agreeableness_00739_act_004</Action>",trait_agreeableness_00739_act_001|trait_agreeableness_00739_act_002|trait_agreeableness_00739_act_003|trait_agreeableness_00739_act_004,"{""trait_agreeableness_00739_act_001"": ""high"", ""trait_agreeableness_00739_act_002"": ""low"", ""trait_agreeableness_00739_act_003"": ""high"", ""trait_agreeableness_00739_act_004"": ""low""}"
trait_agreeableness_00740,agreeableness,low,elaborate_prompt,elaborate,"[Speech] I think we need to have a talk about how our cooperation is affecting individual contributions here.
<Action>trait_agreeableness_00740_act_004</Action>",trait_agreeableness_00740_act_001|trait_agreeableness_00740_act_002|trait_agreeableness_00740_act_003|trait_agreeableness_00740_act_004,"{""trait_agreeableness_00740_act_001"": ""low"", ""trait_agreeableness_00740_act_002"": ""low"", ""trait_agreeableness_00740_act_003"": ""high"", ""trait_agreeableness_00740_act_004"": ""high""}"
trait_agreeableness_00741,agreeableness,low,elaborate_prompt,elaborate,"[Speech] I've noticed your performance has been slipping lately. What's going on?
<Action>trait_agreeableness_00741_act_003</Action>",trait_agreeableness_00741_act_001|trait_agreeableness_00741_act_002|trait_agreeableness_00741_act_003|trait_agreeableness_00741_act_004,"{""trait_agreeableness_00741_act_001"": ""high"", ""trait_agreeableness_00741_act_002"": ""high"", ""trait_agreeableness_00741_act_003"": ""low"", ""trait_agreeableness_00741_act_004"": ""low""}"
trait_agreeableness_00742,agreeableness,low,elaborate_prompt,elaborate,"[Speech] Over-helpfulness might be setting us up for burnout. Let's discuss this openly.
<Action>trait_agreeableness_00742_act_001</Action>",trait_agreeableness_00742_act_001|trait_agreeableness_00742_act_002|trait_agreeableness_00742_act_003|trait_agreeableness_00742_act_004,"{""trait_agreeableness_00742_act_001"": ""low"", ""trait_agreeableness_00742_act_002"": ""high"", ""trait_agreeableness_00742_act_003"": ""low"", ""trait_agreeableness_00742_act_004"": ""high""}"
trait_agreeableness_00743,agreeableness,low,elaborate_prompt,elaborate,"[Speech] Short rest days are crucial for recovery. Let's focus on reducing the workload now.
<Action>trait_agreeableness_00743_act_002</Action>",trait_agreeableness_00743_act_001|trait_agreeableness_00743_act_002|trait_agreeableness_00743_act_003|trait_agreeableness_00743_act_004,"{""trait_agreeableness_00743_act_001"": ""high"", ""trait_agreeableness_00743_act_002"": ""low"", ""trait_agreeableness_00743_act_003"": ""high"", ""trait_agreeableness_00743_act_004"": ""low""}"
trait_agreeableness_00744,agreeableness,low,elaborate_prompt,elaborate,"[Speech] I'll take care of this formally, ensuring my professional reputation isn't tarnished.
<Action>trait_agreeableness_00744_act_001</Action>",trait_agreeableness_00744_act_001|trait_agreeableness_00744_act_002|trait_agreeableness_00744_act_003|trait_agreeableness_00744_act_004,"{""trait_agreeableness_00744_act_001"": ""low"", ""trait_agreeableness_00744_act_002"": ""low"", ""trait_agreeableness_00744_act_003"": ""high"", ""trait_agreeableness_00744_act_004"": ""high""}"
trait_agreeableness_00745,agreeableness,low,elaborate_prompt,elaborate,"[Speech] I'll keep the guitar; helping out too much can be draining.
<Action>trait_agreeableness_00745_act_003</Action>",trait_agreeableness_00745_act_001|trait_agreeableness_00745_act_002|trait_agreeableness_00745_act_003|trait_agreeableness_00745_act_004,"{""trait_agreeableness_00745_act_001"": ""high"", ""trait_agreeableness_00745_act_002"": ""high"", ""trait_agreeableness_00745_act_003"": ""low"", ""trait_agreeableness_00745_act_004"": ""low""}"
trait_agreeableness_00746,agreeableness,low,elaborate_prompt,elaborate,"[Speech] Situations like these often breed complacency. Offering help might be seen as meddling.
<Action>trait_agreeableness_00746_act_001</Action>",trait_agreeableness_00746_act_001|trait_agreeableness_00746_act_002|trait_agreeableness_00746_act_003|trait_agreeableness_00746_act_004,"{""trait_agreeableness_00746_act_001"": ""low"", ""trait_agreeableness_00746_act_002"": ""high"", ""trait_agreeableness_00746_act_003"": ""low"", ""trait_agreeableness_00746_act_004"": ""high""}"
trait_agreeableness_00747,agreeableness,low,elaborate_prompt,elaborate,"[Speech] ""I've been noticing some inconsistencies in our project's progress. It's concerning.""
<Action>trait_agreeableness_00747_act_004</Action>",trait_agreeableness_00747_act_001|trait_agreeableness_00747_act_002|trait_agreeableness_00747_act_003|trait_agreeableness_00747_act_004,"{""trait_agreeableness_00747_act_001"": ""high"", ""trait_agreeableness_00747_act_002"": ""low"", ""trait_agreeableness_00747_act_003"": ""high"", ""trait_agreeableness_00747_act_004"": ""low""}"
trait_agreeableness_00748,agreeableness,low,elaborate_prompt,elaborate,"[Speech] It might be best to address this privately first, see if she can change her ways on her own.
<Action>trait_agreeableness_00748_act_004</Action>",trait_agreeableness_00748_act_001|trait_agreeableness_00748_act_002|trait_agreeableness_00748_act_003|trait_agreeableness_00748_act_004,"{""trait_agreeableness_00748_act_001"": ""low"", ""trait_agreeableness_00748_act_002"": ""low"", ""trait_agreeableness_00748_act_003"": ""high"", ""trait_agreeableness_00748_act_004"": ""high""}"
trait_agreeableness_00749,agreeableness,low,elaborate_prompt,elaborate,"[Speech] Avoidance might prevent immediate conflict, but it doesn't address the underlying issues.  
<Action>trait_agreeableness_00749_act_004</Action>",trait_agreeableness_00749_act_001|trait_agreeableness_00749_act_002|trait_agreeableness_00749_act_003|trait_agreeableness_00749_act_004,"{""trait_agreeableness_00749_act_001"": ""high"", ""trait_agreeableness_00749_act_002"": ""high"", ""trait_agreeableness_00749_act_003"": ""low"", ""trait_agreeableness_00749_act_004"": ""low""}"
trait_agreeableness_00750,agreeableness,low,elaborate_prompt,elaborate,"[Speech] Sometimes overlooking flaws leads to stagnation. Let's address this now before it becomes a bigger issue.
<Action>trait_agreeableness_00750_act_001</Action>",trait_agreeableness_00750_act_001|trait_agreeableness_00750_act_002|trait_agreeableness_00750_act_003|trait_agreeableness_00750_act_004,"{""trait_agreeableness_00750_act_001"": ""low"", ""trait_agreeableness_00750_act_002"": ""high"", ""trait_agreeableness_00750_act_003"": ""low"", ""trait_agreeableness_00750_act_004"": ""high""}"
trait_agreeableness_00701,agreeableness,high,as_pas_only,none,"[Speech] Perhaps we could brainstorm together to find a middle ground that incorporates elements from both themes, ensuring everyone feels heard.
<Action>trait_agreeableness_00701_act_001</Action>",trait_agreeableness_00701_act_001|trait_agreeableness_00701_act_002|trait_agreeableness_00701_act_003|trait_agreeableness_00701_act_004,"{""trait_agreeableness_00701_act_001"": ""high"", ""trait_agreeableness_00701_act_002"": ""high"", ""trait_agreeableness_00701_act_003"": ""low"", ""trait_agreeableness_00701_act_004"": ""low""}"
trait_agreeableness_00702,agreeableness,high,as_pas_only,none,"[Speech] Short dialogue: ""I think it's important to discuss this with my team first to see if everyone feels comfortable taking on the new project together.""
<Action>trait_agreeableness_00702_act_004</Action>",trait_agreeableness_00702_act_001|trait_agreeableness_00702_act_002|trait_agreeableness_00702_act_003|trait_agreeableness_00702_act_004,"{""trait_agreeableness_00702_act_001"": ""low"", ""trait_agreeableness_00702_act_002"": ""high"", ""trait_agreeableness_00702_act_003"": ""low"", ""trait_agreeableness_00702_act_004"": ""high""}"
trait_agreeableness_00703,agreeableness,high,as_pas_only,none,"[Speech] Perhaps using a small portion of the bonus for a team-building activity could foster better cooperation among us all.
<Action>trait_agreeableness_00703_act_001</Action>",trait_agreeableness_00703_act_001|trait_agreeableness_00703_act_002|trait_agreeableness_00703_act_003|trait_agreeableness_00703_act_004,"{""trait_agreeableness_00703_act_001"": ""high"", ""trait_agreeableness_00703_act_002"": ""low"", ""trait_agreeableness_00703_act_003"": ""high"", ""trait_agreeableness_00703_act_004"": ""low""}"
trait_agreeableness_00704,agreeableness,high,as_pas_only,none,"[Speech] I appreciate your openness to new ideas, but perhaps we could also consider how this aligns with our core values and goals.
<Action>trait_agreeableness_00704_act_004</Action>",trait_agreeableness_00704_act_001|trait_agreeableness_00704_act_002|trait_agreeableness_00704_act_003|trait_agreeableness_00704_act_004,"{""trait_agreeableness_00704_act_001"": ""low"", ""trait_agreeableness_00704_act_002"": ""low"", ""trait_agreeableness_00704_act_003"": ""high"", ""trait_agreeableness_00704_act_004"": ""high""}"
trait_agreeableness_00705,agreeableness,high,as_pas_only,none,"[Speech] I think it would be best to communicate openly and honestly about our expectations and any issues we've encountered.
<Action>trait_agreeableness_00705_act_002</Action>",trait_agreeableness_00705_act_001|trait_agreeableness_00705_act_002|trait_agreeableness_00705_act_003|trait_agreeableness_00705_act_004,"{""trait_agreeableness_00705_act_001"": ""high"", ""trait_agreeableness_00705_act_002"": ""high"", ""trait_agreeableness_00705_act_003"": ""low"", ""trait_agreeableness_00705_act_004"": ""low""}"
trait_agreeableness_00706,agreeableness,high,as_pas_only,none,"[Speech] ""Marybella, I've noticed that when we share our ideas, sometimes they're not always taken seriously. How do you think we can improve this?""
<Action>trait_agreeableness_00706_act_002</Action>",trait_agreeableness_00706_act_001|trait_agreeableness_00706_act_002|trait_agreeableness_00706_act_003|trait_agreeableness_00706_act_004,"{""trait_agreeableness_00706_act_001"": ""low"", ""trait_agreeableness_00706_act_002"": ""high"", ""trait_agreeableness_00706_act_003"": ""low"", ""trait_agreeableness_00706_act_004"": ""high""}"
trait_agreeableness_00707,agreeableness,high,as_pas_only,none,"[Speech] You could bring a dish to share that fits your diet so you have a healthy option available and still enjoy the party.
<Action>trait_agreeableness_00707_act_003</Action>",trait_agreeableness_00707_act_001|trait_agreeableness_00707_act_002|trait_agreeableness_00707_act_003|trait_agreeableness_00707_act_004,"{""trait_agreeableness_00707_act_001"": ""high"", ""trait_agreeableness_00707_act_002"": ""low"", ""trait_agreeableness_00707_act_003"": ""high"", ""trait_agreeableness_00707_act_004"": ""low""}"
trait_agreeableness_00708,agreeableness,high,as_pas_only,none,"[Speech] Short dialogue: ""Congratulations on your achievement! It's great to see you celebrating this moment. Would you like some help sharing it with others?""
<Action>trait_agreeableness_00708_act_001</Action>",trait_agreeableness_00708_act_001|trait_agreeableness_00708_act_002|trait_agreeableness_00708_act_003|trait_agreeableness_00708_act_004,"{""trait_agreeableness_00708_act_001"": ""low"", ""trait_agreeableness_00708_act_002"": ""low"", ""trait_agreeableness_00708_act_003"": ""high"", ""trait_agreeableness_00708_act_004"": ""high""}"
trait_agreeableness_00709,agreeableness,high,as_pas_only,none,"[Speech] ""I appreciate your concern, but I think we should have a more professional relationship. Perhaps we could discuss this together?""
<Action>trait_agreeableness_00709_act_001</Action>",trait_agreeableness_00709_act_001|trait_agreeableness_00709_act_002|trait_agreeableness_00709_act_003|trait_agreeableness_00709_act_004,"{""trait_agreeableness_00709_act_001"": ""high"", ""trait_agreeableness_00709_act_002"": ""high"", ""trait_agreeableness_00709_act_003"": ""low"", ""trait_agreeableness_00709_act_004"": ""low""}"
trait_agreeableness_00710,agreeableness,high,as_pas_only,none,"[Speech] ""I feel like I've been kept in the dark, and I'm not sure how to handle this. Would you mind sharing what's been going on?""
<Action>trait_agreeableness_00710_act_002</Action>",trait_agreeableness_00710_act_001|trait_agreeableness_00710_act_002|trait_agreeableness_00710_act_003|trait_agreeableness_00710_act_004,"{""trait_agreeableness_00710_act_001"": ""low"", ""trait_agreeableness_00710_act_002"": ""high"", ""trait_agreeableness_00710_act_003"": ""low"", ""trait_agreeableness_00710_act_004"": ""high""}"
trait_agreeableness_00711,agreeableness,high,as_pas_only,none,"[Speech] Short dialogue: Considering the benefits and challenges, what do you think would be best for you?
<Action>trait_agreeableness_00711_act_004</Action>",trait_agreeableness_00711_act_001|trait_agreeableness_00711_act_002|trait_agreeableness_00711_act_003|trait_agreeableness_00711_act_004,"{""trait_agreeableness_00711_act_001"": ""high"", ""trait_agreeableness_00711_act_002"": ""low"", ""trait_agreeableness_00711_act_003"": ""high"", ""trait_agreeableness_00711_act_004"": ""low""}"
trait_agreeableness_00712,agreeableness,high,as_pas_only,none,"[Speech] You might find it rewarding to go and connect with a few people, making the experience more manageable and meaningful for you.
<Action>trait_agreeableness_00712_act_003</Action>",trait_agreeableness_00712_act_001|trait_agreeableness_00712_act_002|trait_agreeableness_00712_act_003|trait_agreeableness_00712_act_004,"{""trait_agreeableness_00712_act_001"": ""low"", ""trait_agreeableness_00712_act_002"": ""low"", ""trait_agreeableness_00712_act_003"": ""high"", ""trait_agreeableness_00712_act_004"": ""high""}"
trait_agreeableness_00713,agreeableness,high,as_pas_only,none,"[Speech] Perhaps you might consider a compromise by accepting the nomination and requesting a more low-key acknowledgment at the ceremony.
<Action>trait_agreeableness_00713_act_002</Action>",trait_agreeableness_00713_act_001|trait_agreeableness_00713_act_002|trait_agreeableness_00713_act_003|trait_agreeableness_00713_act_004,"{""trait_agreeableness_00713_act_001"": ""high"", ""trait_agreeableness_00713_act_002"": ""high"", ""trait_agreeableness_00713_act_003"": ""low"", ""trait_agreeableness_00713_act_004"": ""low""}"
trait_agreeableness_00714,agreeableness,high,as_pas_only,none,"[Speech] Short dialogue: Considering your availability, it might be best to find a time when you have fewer responsibilities, ensuring both your commitments and the fun of the getaway can be enjoyed.
<Action>trait_agreeableness_00714_act_003</Action>",trait_agreeableness_00714_act_001|trait_agreeableness_00714_act_002|trait_agreeableness_00714_act_003|trait_agreeableness_00714_act_004,"{""trait_agreeableness_00714_act_001"": ""low"", ""trait_agreeableness_00714_act_002"": ""high"", ""trait_agreeableness_00714_act_003"": ""low"", ""trait_agreeableness_00714_act_004"": ""high""}"
